"20230327","석식1","['생고기김치찌개', '콩나물무침', '']"
"20230330","중식1","['숯불맛고추장불백', '왕만두찜', '팽이버섯국', '배추겉절이']"
"20230330","중식4","['연두부비빔밥', '계란후라이']"
"20230330","석식1","['치킨까스유린기', '두부데침', '김치볶음', '쑥갓어묵국']"
"20230403","중식1","['안동찜닭', '생선까스&타르타르소스', '아욱된장국', '깍두기']"
"20230403","중식4","['계란후라이', '콩나물무침', '베이컨감자채볶음', '건새우아욱국']"
"20230403","석식1","['샤브샤브야끼', '깍두기']"
"20230405","중식1","['미나리불고기', '해쉬브라운&케찹', '맑은콩나물국', '깍두기']"
"20230405","중식4","['불나물비빔밥&계란후라이', '맑은콩나물국']"
"20230405","석식1","['돈코츠라멘', '타코야끼']"
"20230407","중식1","['라조기', '계란국', '깍두기']"
"20230407","중식4","['계란후라이', '계란국', '깍두기']"
"20230407","석식1","['양지쌀국수', '춘권탕수', '깍두기']"
"20230410","중식1","['춘천닭갈비', '도토리묵&양념장', '배추국', '깍두기']"
"20230410","중식4","['불고기샐러드비빔밥', '계란후라이', '배추국']"
"20230410","석식1","['나주곰탕', '마약계란장조림']"
"20230412","중식1","['돈육주꾸미볶음', '새우까스', '깍두기']"
"20230412","중식4","['오색비빔밥', '계란후라이']"
"20230412","석식1","['가자미구이']"
"20230414","중식1","['치즈치킨까스', '봄동시저샐러드', ' 된장국', '깍두기', '야쿠르트']"
"20230414","중식4","['산채비빔밥', '계란후라이', '된장국', '깍두기']"
"20230414","석식1","['영양닭곰탕&소면', '깍두기']"
"20230417","중식1","['온두부', '된장국', '깍두기']"
"20230417","중식4","['연두부새싹비빔밥', '계란후라이', '된장국', '열무김치']"
"20230417","석식1","['대패삼겹살볶음', '교자만두찜', '콩나물무침', '깍두기']"
"20230419","중식1","['보쌈정식', '우거지국', '배추겉절이']"
"20230419","중식4","['오징어비빔밥', '계란후라이', '우거지국', '열무김치']"
"20230419","석식1","['돈까스마요덮밥', '팽이버섯국', '깍두기']"
"20230424","중식1","['도쿄함박스테이크']"
"20230424","중식4","['전주비빔밥', '계란후라이', '미소국', '깍두기', '야쿠르트']"
"20230424","석식1","['생고기김치찌개', '새우젓계란찜', '한식잡채']"
"20230426","중식1","['우삼겹어묵탕', '해쉬브라운&케찹', '깍두기', '야쿠르트']"
"20230426","중식4","['도토리묵비빔밥', '계란후라이', '어묵국', '야쿠르트']"
"20230426","석식1","['닭곰탕', '훈제족발부추무침', '깍두기', '야쿠르트']"
"20230428","중식1","['양지쌀국수', '닭갈비', '망고샐러드', '포기김치', '야쿠르트']"
"20230428","중식4","['산채비빔밥', '계란후라이', '미소국', '야쿠르트']"
"20230428","석식1","['대파육개장', '칠리깐풍기', '깍두기', '야쿠르트']"
"20230501","중식1","['안동찜닭', '콘소스생선까스', '유자청두부샐러드', '맑은콩나물국', '포기김치', '야쿠르트']"
"20230501","중식4","['육회비빔밥', '깍두기', '야쿠르트']"
"20230501","석식1","['닭강정', '유부우동국물', '깍두기']"
