"2020-03-23 (월)","조식","['쌀밥', '백순두부탕', '오징어채소볶음', '단호박샐러드', '구이김', '깍두기']"
"2020-03-23 (월)","중식","['쌀밥', '홍합탕', '한방간장불고기', '샐러드파스타', '군만두구이', '파김치', '요구르트']"
"2020-03-23 (월)","석식","['쌀밥', '우양지된장찌개', '두부산적*데리S', '육전샐러드', '오징어젓무채무침', '깍두기', '요구르트']"
"2020-03-24 (화)","조식","['쌀밥', '김치콩나물국', '떡갈비구이', '고추지', '구이김', '깍두기']"
"2020-03-24 (화)","중식","['쌀밥', '꼬치어묵국', '숯불닭갈비', '탕수육*레몬과일S', '치킨무', '배추겉절이', '요구르트']"
"2020-03-24 (화)","석식","['날치알김치볶음밥', '우동장국', '계란장조림', '베이비크랩강정', '해초샐러드', '깍두기', '요구르트']"
"2020-03-25 (수)","조식","['쌀밥', '떡국', '감자만두*초간장', '마늘종무침', '구이김', '깍두기']"
"2020-03-25 (수)","중식","['쌀밥', '민물새우매운탕', '파채떡갈비', '모듬볼강정', '무짠지채무침', '깍두기', '요구르트']"
"2020-03-25 (수)","석식","['쌀밥', '미니잔치국수', '새우커틀릿*콘타르S', '두부김치', '참나물샐러드', '구이김', '요구르트']"
"2020-03-26 (목)","조식","['쌀밥', '고추장찌개', '완자구이*허니s', '연두부*양념장', '구이김', '깍두기']"
"2020-03-26 (목)","중식","['쌀밥', '들깨옹심이국', '돈육크림카레소스', '너겟&용가리*칠리S', '김조림', '깍두기', '요구르트']"
"2020-03-26 (목)","석식","['스팸마요볶음밥', '다시마무채국', '달고마떡볶이', '피카츄*양념치킨S', '참깨곤약샐러드', '깍두기', '요구르트']"
"2020-03-27 (금)","조식","['쌀밥', '계란국', '미트볼채소볶음', '오이지무침', '구이김', '깍두기']"
"2020-03-27 (금)","중식","['쌀밥*후리가케', '브로콜리스프', '유린기돈까스', '푸질리샐러드', '미니크로와상*생크림', '깍두기', '요구르트']"
"2020-03-27 (금)","석식","['쌀밥', '얼큰북어해장국', '오리훈제야채볶음', '볶음우동', '깻잎쌈무무침', '깍두기', '요구르트']"
"2020-03-28 (토)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-03-28 (토)","중식","['쌀밥', '미니우동', '매콤생선까스', '물만두*초간장', '오복지무침', '깍두기', '요구르트']"
"2020-03-28 (토)","석식","['쌀밥', '돈짜글이찌개', '고기산적떡잡채', '김치소면무침', '상추겉절이', '깍두기', '요구르트']"
"2020-03-29 (일)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-03-29 (일)","중식","['쌀밥', '두부된장국', '닭살굴소스피망조림', '햄미역줄기볶음', '무말랭이무침', '깍두기', '요구르트']"
"2020-03-29 (일)","석식","['쌀밥', '우동장국', '돈까스*돈S', '허니버터감자*갈릭S', '그린샐러드*오렌지D', '깍두기', '요구르트']"
"2020-03-30 (월)","조식","['쌀밥', '어묵국', '새우커틀릿*타르S', '고추지무침', '구이김', '깍두기']"
"2020-03-30 (월)","중식","['취나물밥*양념장', '얼큰김치국', '돈된장바싹불고기', '고로케튀김*케찹', '양배추찜', '열무김치', '요구르트']"
"2020-03-30 (월)","석식","['쌀밥', '미니빨계떡', '*라면사리', '멘치까스*허니S', '멕시칸샐러드', '단무지', '배추겉절이', '요구르트']"
"2020-03-31 (화)","조식","['쌀밥', '순두부찌개', '돈사태장조림', '김조림', '구이김', '깍두기']"
"2020-03-31 (화)","중식","['쌀밥', '미니된장국수', '소세지떡조림', '두부계란전', '고들빼기무침', '깍두기', '요구르트']"
"2020-03-31 (화)","석식","['매콤해물볶음밥', '미니묵사발', '구슬간장떡볶이', '모듬튀김', '콘치즈 ', '깍두기', '요구르트']"
"2020-04-01 (수)","조식","['쌀밥', '설렁탕*소면', '치킨너겟*허니S', '연두부*양념장', '구이김', '깍두기']"
"2020-04-01 (수)","중식","['쌀밥', '들깨미역국', '제육고추장불고기', '타코야끼', '누룽지샐러드', '배추겉절이', '요구르트']"
"2020-04-01 (수)","석식","['쌀밥', '콩가루배춧국', '청양포크볼채소볶음', '오징어무무침', '어묵채볶음', '배추겉절이', '요구르트']"
"2020-04-02 (목)","조식","['쌀밥', '콩나물국', '돈채굴소스볶음', '오이지무침', '구이김', '깍두기']"
"2020-04-02 (목)","중식","['쌀밥', '돈육김치찌개', '해물커틀릿*케찹', '베이컨에그스크램블', '진미채야채무침', '깍두기', '요구르트']"
"2020-04-02 (목)","석식","['쌀밥', '경상도식', '쇠고기뭇국', '동그랑땡채소볶음', '두부조림', '세발나물무침', '깍두기', '요구르트']"
"2020-04-03 (금)","조식","['쌀밥', '북어해장국', '산적채소볶음', '무짠지무침', '구이김', '깍두기']"
"2020-04-03 (금)","중식","['쌀밥', '미니짬뽕', '고추잡채', '갈아만든호박전', '쨔샤이무침', '깍두기', '요구르트']"
"2020-04-03 (금)","석식","['쌀밥', '근대수제비국', '닭간장불고기', '매콤무조림', '파래김자반볶음', '깍두기', '요구르트']"
"2020-04-04 (토)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-04-04 (토)","중식","['쌀밥', '사골떡만둣국', '떡갈비&볶음채소', '*데리S', '마카로니샐러드', '쿙나물무침', '깍두기', '요구르트']"
"2020-04-04 (토)","석식","['쌀밥', '몽글두부계란탕', '오징어채소볶음', '잡채만두튀김', '쫄면야채무침', '깍두기', '요구르트']"
"2020-04-05 (일)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-04-05 (일)","중식","['쌀밥', '미소된장국', '미트볼하이라이스', '맛감자튀김*케찹', '치킨무', '배추김치', '요구르트']"
"2020-04-05 (일)","석식","['쌀밥', '우동장국', '돈까스*돈S', '로제스파게티', '그린샐러드', '깍두기', '요구르트']"
"2020-04-06 (월)","조식","['쌀밥', '호박찌개', '참치김치볶음', '비엔나구이*케찹', '구이김', '깍두기']"
"2020-04-06 (월)","중식","['쌀밥', '황태해장국', '닭볶음탕', '새우볼강정', '봄나물샐러드', '열무김치', '요구르트']"
"2020-04-06 (월)","석식","['계란볶음밥', '우동장국', '돈육크림폭찹', '미니핫도그*케찹', '그린샐러드*블루베리요거D', '깍두기', '요구르트']"
"2020-04-07 (화)","조식","['쌀밥', '소고기뭇국', '너비아니구이&볶음채소', '*데리S', '산고추절임', '구이김', '깍두기']"
"2020-04-07 (화)","중식","['쌀밥', '설렁탕*소면', '김치두루치기', '고등어카레구이', '동부묵*양념장', '구이김', '요구르트']"
"2020-04-07 (화)","석식","['쌀밥', '등뼈감자탕', '옛날소시지조림', '닭고기만두강정', '실곤약무침', '깍두기', '요구르트']"
"2020-04-08 (수)","조식","['쌀밥', '유부김치국', '돈육장조림', '오징어젓무침', '구이김', '깍두기']"
"2020-04-08 (수)","중식","['닭칼국수', '추가밥', '오로시돈까스', '옥수수콘전', '풋마늘무침', '배추겉절이', '요구르트']"
"2020-04-08 (수)","석식","['고깃집볶음밥', '김치말이국수', '모듬고로케*케찹', '콥샐러드', '쌈무무침', '깍두기', '요구르트']"
"2020-04-09 (목)","조식","['쌀밥', '미역국', '닭살굴소스볶음', '무말랭이무침', '구이김', '깍두기']"
"2020-04-09 (목)","중식","['흑미밥', '만두육개장', '산적채소볶음*데미S', '꿀고구마조림', '피넛샐러드', '깍두기', '요구르트']"
"2020-04-09 (목)","석식","['쌀밥*후리가케', '미소된장국', '김치치즈함박구이', '허니버터감자*갈릭S', '수제비트피클', '깍두기', '요구르트']"
"2020-04-10 (금)","조식","['쌀밥', '어묵국', '미트볼채소볶음', '마늘쫑무침', '구이김', '깍두기']"
"2020-04-10 (금)","중식","['쌀밥', '꽁치매운찌개', '치킨너겟&가스*콘허니S', '풋고추어묵조림', '열대과일샐러드', '깍두기', '요구르트']"
"2020-04-10 (금)","석식","['쌀밥', '게살삼색계란국', '유니짜장소스', '깐풍치킨샐러드', '느타리채소볶음', '깍두기', '요구르트']"
"2020-04-11 (토)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-04-11 (토)","중식","['쌀밥', '된장찌개', '부대볶음', '감자조림', '해초샐러드', '깍두기', '요구르트']"
"2020-04-11 (토)","석식","['햄김치볶음밥', '콩나물국', '매콤순대볶음', '춘권&사모사*초간장', '오복지무침', '깍두기', '요구르트']"
"2020-04-12 (일)","조식","['*주말 조식은 운영되지 않습니다.']"
"2020-04-12 (일)","중식","['쌀밥', '우동장국', '돈까스*핫돈S', '토마토스파게티', '그린샐러드', '깍두기', '요구르트']"
"2020-04-12 (일)","석식","['쌀밥', '꽃게찌개', '새송이메알조림', '탕수육갈릭강정', '연두부*양념장', '깍두기', '요구르트']"
"2020-04-13 (월)","조식","['쌀밥', '미역국', '오징어볶음', '오이지무침', '구이김', '깍두기']"
"2020-04-13 (월)","중식","['쌀밥', '맑은순두부계란탕', '돈간장불고기', '메밀김치전', '치커리유자청무침', '깍두기', '요구르트']"
"2020-04-13 (월)","석식","['나물훈제오리볶음밥', '미니얼큰우동', '떡볶이', '모듬튀김', '산고추절임', '깍두기', '요구르트']"
"2020-04-14 (화)","조식","['쌀밥', '콩나물국', '돈채피망볶음', '무짠지무침', '구이김', '깍두기']"
"2020-04-14 (화)","중식","['쌀밥', '부대찌개*라면', '오징어커틀릿*스리라차타르S', '돈민찌호박볶음', '참나물무침', '깍두기', '요구르트']"
"2020-04-14 (화)","석식","['쌀밥', '소고기뭇국', '오징어볶음*소면', '치킨볼강정', '천사채샐러드', '깍두기', '요구르트']"
"2020-04-15 (수)","조식","['쌀밥', '참치김치찌개', '치킨너겟*허니S', '마늘종무침', '구이김', '깍두기']"
"2020-04-15 (수)","중식","['쌀밥', '나가사키짬뽕국', '마파두부', '사천탕수육강정', '깍둑단무지', '깍두기', '요구르트']"
"2020-04-15 (수)","석식","['쌀밥', '근대된장국', '매콤꽁치무조림', '타코야끼', '명엽채볶음', '깍두기', '요구르트']"
"2020-04-16 (목)","조식","['쌀밥', '설렁탕*소면', '새우까스*칠리S', '고추지무침', '구이김', '깍두기']"
"2020-04-16 (목)","중식","['콩나물밥*양념장', '짜글이된장찌개', '파채산적구이', '매운꼬치어묵', '연근흑임자샐러드', '깍두기', '요구르트']"
"2020-04-16 (목)","석식","['쌀밥', '맑은버섯두부국', '안동찜닭*당면', '비빔만두', '깻잎지', '깍두기', '요구르트']"
"2020-04-17 (금)","조식","['쌀밥', '북어해장국', '소세지야채볶음', '오복지무침', '구이김', '깍두기']"
"2020-04-17 (금)","중식","['쌀밥', '닭곰탕', '떡갈비채소폭찹', '잡채어묵볶음', '냉두부샐러드', '깍두기', '요구르트']"
